51347123920,cff,60,386
51347130639,gaa,10,178
51347144214,bdb,232,21
51347144396,ece,135,13
51347162051,cgd,54,98
51347162258,cgg,164,5
51347166302,bfb,109,209
51347194338,acg,259,193
51347198267,aba,15,173
51347222268,gdc,136,200
51347239917,eef,271,150
51347248522,ecc,28,18
51347283418,bab,81,116
51347350679,gfc,119,108
51347356435,ffg,214,106
51347356822,beb,70,170
51347390408,dde,60,157
51347423099,aca,54,140
51347447056,ddc,267,5
51347447123,aed,132,360
51347464044,gcf,80,126
51347465913,efb,298,82
51347482932,ead,26,634
51347489500,abg,83,25
51347511011,ddc,69,5
51347519898,abb,239,104
51347529929,ccb,223,43
51347534705,efd,10,319
51347550751,aga,89,199
51347571236,fbb,76,74
51347639255,bef,133,71
51347646849,bac,62,129
51347655487,edf,208,7
51347674092,feg,120,203
51347681941,bfc,284,11
51347710262,efc,66,204
51347713647,cfe,50,46
51347715747,dgc,269,195
51347734336,edg,119,34
51347738291,dga,255,5
51347749806,gcd,119,168
51347787051,gcg,98,115
51347790491,aab,140,253
51347805685,bgc,256,182
51347807956,afd,230,203
51347822989,edd,199,54
51347826482,dad,278,304
51347834968,cdc,85,176
51347840131,bea,164,237
51347842384,aba,99,169
51347878893,bcd,197,187
51347880725,acd,248,172
51347901207,agc,177,168
51347922853,edd,203,60
51347932969,bgf,282,147
51347938819,edc,22,114
51347943600,eba,80,129
51347962376,beg,247,154
51347975175,cfb,27,371
51348007502,dfb,28,97
51348023874,aec,11,177
51348029976,gge,236,338
51348031665,fca,161,74
51348045667,dfe,1,34
51348085726,adc,42,313
51348098323,dag,192,113
51348105729,bfb,295,206
51348109347,cad,223,119
51348174471,dfb,196,81
51348185052,bca,197,209
51348197920,cdc,237,146
51348220306,bee,23,182
51348230158,def,268,125
51348239516,ddb,210,52
51348254875,gad,187,250
51348260674,fed,293,68
51348283729,egb,224,145
51348299702,cdd,236,37
51348319454,fgb,150,124
51348336663,fde,196,115
51348357541,dac,163,284
51348360324,fgg,271,97
51348360792,adf,120,8
51348389155,ebc,173,89
51348423370,aeb,58,129
51348446148,ded,60,16
51348454681,bdd,72,143
51348466995,aac,168,319
51348469497,egf,276,197
51348470258,gfd,80,155
51348476233,ccd,261,150
51348497851,gee,299,98
51348499427,adc,102,300
51348508154,dcg,136,5
51348509878,bba,86,56
51348530525,ggf,79,92
51348536774,gcf,130,146
51348565260,gfc,23,98
51348610601,gbc,48,138
51348649519,beg,160,158
51348664467,fbd,37,213
51348690976,gbf,155,293
51348712326,gfe,89,380
51348784257,eac,274,96
51348796393,fda,67,111
51348822512,ced,50,100
51348827520,gff,216,249
51348847492,dbc,190,62
51348873799,bdf,242,156
51348876975,fag,38,209
51348890077,caa,63,155
51348918689,ded,156,17
51348946429,aff,5,89
51348980282,fac,20,168
51348981144,dae,203,45
51348993556,ega,54,217
51348995822,dgb,55,180
51349002187,dda,127,105
51349009296,ceg,176,120
51349011092,cac,170,18
51349040851,dgf,32,104
51349048329,aag,154,97
51349050327,ggb,157,32
51349077483,aae,113,195
51349095891,abf,146,361
51349111532,fcb,227,134
51349113857,aba,226,182
51349124604,aef,202,150
51349145803,cfg,288,237
51349174325,aed,115,367
51349179226,agg,244,90
51349183406,bbg,16,92
51349214541,bfd,56,8
51349224453,dba,295,244
51349242432,bbb,4,334
51349255253,gcd,129,171
51349267794,cgf,88,78
51349270471,bfg,156,228
51349283443,ged,294,426
51349298118,fea,110,110
51349310604,egb,52,117
51349351954,gbf,118,275
51349355490,fae,55,337
51349356980,efb,170,72
51349370986,cbg,286,339
51349377665,cba,81,192
51349387206,fdf,186,58
51349390628,dfg,166,169
51349396725,bcc,4,80
51349417589,ege,123,252
51349424516,gfe,134,387
51349464065,cfd,67,49
51349536146,aaa,128,297
51349555428,cee,51,168
51349569665,fbf,206,232
51349609370,dee,215,104
51349613007,aeg,34,99
51349632136,ffa,251,58
51349637056,cfg,37,253
51349641764,ecf,49,67
51349641977,gbb,167,136
51349659167,gfg,275,378
51349659715,gfb,24,24
51349662909,afb,21,224
51349692474,fad,114,75
51349701425,gdf,54,173
51349716767,ddb,147,56
51349721674,gag,48,6
51349730928,ecg,148,53
51349737111,bce,188,241
51349738198,fce,86,35
51349766644,bfe,42,276
51349779417,ecd,205,49
51349781666,gdb,148,124
51349785431,cff,179,409
51349795262,fcg,213,177
51349797824,ede,62,126
51349842773,aad,67,291
51349857868,cbe,250,9
51349859119,fef,38,75
51349877052,ece,175,13
51349879295,gec,267,245
51349887034,afd,290,170
51349890190,acd,214,202
51349895709,age,9,614
51349899334,egg,106,50
51349913046,fdb,30,194
51349927246,eef,119,178
51349940511,ceb,160,73
51349950195,fff,101,28
51350011351,cef,210,111
51350017884,aag,35,95
51350037291,gef,63,160
51350062488,fgf,114,7
51350081061,baf,182,256
51350095210,gaf,5,158
51350095236,bfc,249,8
51350120108,bff,239,203
51350150633,ace,251,50
51350175960,fed,49,63
51350181457,ffb,166,261
51350191110,egg,45,46
51350195063,ega,95,247
51350212584,dec,182,38
51350218452,gba,169,119
51350218975,cda,202,113
51350223560,faa,208,78
51350233120,gdf,88,155
51350235534,dbc,11,55
51350244320,gdb,231,135
51350244586,bef,92,75
51350263214,dbe,225,129
51350263727,eee,4,5
51350344551,eee,207,5
51350345915,dfe,140,27
51350357742,ggd,144,81
51350364250,cag,220,21
51350366282,cdb,279,9
51350379655,bec,13,140
51350410910,gab,125,125
51350414369,bgg,209,243
51350456060,baa,226,55
51350474082,dcc,98,50
51350539680,cgb,16,100
51350553947,bca,228,186
51350574164,edd,146,67
51350578837,fca,49,60
51350599104,egd,291,34
51350607424,gga,287,100
51350608868,eda,290,137
51350615219,eec,1,7
51350622430,fcd,150,251
51350633012,fcd,137,278
51350661764,cba,61,188
51350667477,ccb,251,38
51350683130,bfd,289,8
51350698374,fgg,133,77
51350699001,geb,69,193
51350699823,aea,283,143
51350701386,cff,62,380
51350718682,aff,260,103
51350726315,gda,195,167
51350734171,eed,154,374
51350743702,eca,197,206
51350748110,cfd,49,42
51350755360,dad,159,261
51350814576,eeg,42,112
51350835329,bbe,84,28
51350845104,ffc,202,140
51350850321,bga,223,68
51350859196,dag,112,91
51350859523,fcf,147,166
51350879030,fdc,198,35
51350895119,dbb,274,258
51350901882,caa,278,127
51350904354,eeg,287,113
51350926856,fge,66,32
51350938268,egc,277,84
51350965686,gec,153,274
51351011438,bfe,257,256
51351016735,fbe,184,214
51351034602,bcd,95,151
51351070319,fba,213,137
51351077821,dab,204,325
51351087034,fcd,147,264
51351087085,fdb,99,205
51351093100,beg,265,176
51351119687,bef,121,65
51351132379,gfe,247,336
51351151522,gbg,89,376
51351170149,def,296,125
51351203810,dge,145,63
51351232173,beb,5,178
51351235678,eff,189,67
51351244043,daa,213,17
51351252386,eab,31,105
51351281864,afb,293,237
51351288888,eee,22,5
51351295337,age,218,515
51351300138,bgb,95,36
51351335136,cga,40,115
51351342207,abc,174,93
51351346419,cec,74,65
51351356200,ead,155,507
51351363872,bfa,208,43
51351377298,cdd,135,34
51351410757,cea,13,86
51351420474,bed,264,76
51351422711,def,158,128
51351460951,cga,165,112
51351479041,gcf,99,143
51351479239,bdd,70,121
51351484830,faf,164,108
51351512319,edc,93,116
51351518348,dcc,274,51
51351546763,cdg,191,98
51351547400,ffd,297,147
51351550287,cba,92,172
51351571968,ffc,184,127
51351574661,dcg,268,5
51351599445,gfe,158,299
51351611777,bgc,287,163
51351616143,efd,252,341
51351627193,agb,179,166
51351631566,ggg,276,286
51351636821,daf,204,140
51351639855,bgf,155,158
51351646019,gea,135,172
51351654199,abf,106,353
51351660357,cca,117,91
51351669682,dab,169,325
51351707876,gdd,13,157
51351712722,abc,278,76
51351746087,gbd,111,47
51351748120,abd,139,63
51351769028,gae,202,148
51351778371,bbe,272,27
51351783974,gac,253,114
51351784363,agf,269,47
51351786564,fbf,142,206
51351797128,aba,127,205
51351819385,fdb,223,207
51351840497,ccg,152,340
51351863047,cab,239,100
51351908402,dea,206,69
51351940064,gcg,73,117
51351945875,fff,66,26
51351949382,efg,173,162
51351954141,gbd,162,43
51351960065,ffg,6,90
51351975366,abc,225,88
51351977808,dad,139,240
51351993714,gda,298,177
51352006956,bga,293,68
51352011374,ega,212,271
51352037521,bcc,264,76
51352042118,dae,79,43
51352060088,fbc,264,222
51352071296,acf,37,63
51352072106,acc,133,145
51352074636,gea,7,185
51352079599,fgg,148,71
51352079666,bge,263,64
51352083979,afa,105,619
51352091936,ede,27,102
51352145986,fce,261,30
51352146410,ggd,2,92
51352153082,fda,238,95
51352175335,edf,274,5
51352192418,dgg,294,75
51352198294,gce,54,72
51352217058,dcd,249,162
51352248616,afb,26,246
51352251932,eag,161,47
51352257086,ebc,157,87
51352290810,fae,31,363
51352322629,add,23,245
51352335250,egb,149,94
51352392511,dac,245,323
51352393239,fgg,54,78
51352394125,ecb,84,142
51352427349,gbb,181,115
51352431205,fdc,121,38
51352435292,gdd,210,127
51352435441,aee,247,212
51352455902,fcg,267,192
51352480074,ged,30,430
51352486662,dcf,128,28
51352507421,fbd,285,206
51352516098,cgc,295,173
51352519187,dag,135,80
51352543028,eec,258,6
51352549456,cbc,81,294
51352575722,cfa,173,99
51352610235,dce,15,130
51352621903,gab,149,116
51352642757,dfc,121,396
51352658358,cgf,162,68
51352658388,feg,189,182
51352660380,cgf,80,62
51352666279,dga,179,5
51352679654,efe,258,44
51352682685,fbe,229,175
51352697786,dgf,193,104
51352705732,dbe,173,123
51352707184,eaa,235,191
51352710054,gbg,245,421
51352713608,fdc,78,35
51352715715,bdg,112,220
51352725542,agd,126,146
51352777705,gga,191,97
51352784007,cde,24,156
51352796529,ffe,262,44
51352801236,aaf,149,58
51352803349,ada,86,328
51352823945,dbe,158,115
51352858509,ecg,3,43
51352859643,cgd,135,85
51352862067,adg,270,401
51352886271,dfa,298,148
51352896802,fed,125,74
51352904885,eaf,286,122
51352917480,eea,15,175
51352972757,cdg,237,86
51352981201,eae,242,179
51352981218,ccf,16,148
51353043037,ccb,45,31
51353081810,gfa,250,164
51353094295,deb,226,317
51353104694,ccf,37,153
51353105528,bbb,59,293
51353131075,eac,8,83
51353134147,efe,250,37
51353135605,beg,202,179
51353150586,dfd,215,98
51353169266,dgc,98,189
51353173949,dff,31,231
51353175315,eea,14,148
51353177973,bdc,72,18
51353201335,afe,146,132
51353212431,ebe,100,7
51353225062,efc,234,171
51353236612,fgg,144,62
51353255379,fda,83,113
51353259318,abb,88,122
51353259703,fgc,41,330
51353261579,agd,182,129
51353264834,cae,104,284
51353278922,fba,249,128
51353283046,bae,167,163
51353317820,gbf,110,239
51353320335,cee,218,199
51353326278,ddb,273,54
51353328054,bbd,1,250
51353348170,gac,127,111
51353367679,cdg,199,89
51353382650,cca,244,108
51353387133,bgd,279,91
51353392362,gdc,111,204
51353413263,gea,139,214
51353463697,fdd,222,173
51353541777,fee,92,57
51353542883,ddd,167,51
51353550304,cbe,197,7
51353563070,fgb,244,102
51353569903,ccb,192,31
51353570025,bcg,110,5
51353572998,eba,14,119
51353578976,geg,236,38
51353592940,afa,117,606
51353596428,edd,2,62
51353604958,ade,251,13
51353610724,efg,120,134
51353614598,gbb,261,135
51353635349,ggf,114,99
51353637602,abb,82,136
51353638061,gcf,192,115
51353644972,gdg,44,20
51353655366,dda,263,123
51353660162,ebf,262,97
51353663855,deg,165,199
51353677163,edg,72,38
51353738390,ccc,106,133
51353761130,afd,287,197
51353764611,agc,134,156
51353771299,fbg,11,30
51353784844,dbg,103,226
51353795130,cba,34,182
51353839528,acd,50,191
51353858963,feb,150,174
51353868500,aga,22,208
51353906482,dca,238,125
51353909541,ecc,19,19
51353911950,aae,22,185
51353913871,dcb,47,165
51353916526,cbb,136,120
51353918423,cae,239,301
51353944417,ggc,120,138
51353954113,gdc,6,218
51353971475,fdg,101,252
51353975296,fbc,2,202
51353993303,fae,52,402
51354007697,aff,94,95
51354016883,gad,99,210
51354033634,fbe,224,187
51354051516,ebg,296,185
51354063711,bac,110,134
51354076909,bee,117,185
51354079543,fgg,128,69
51354122217,deg,128,173
51354139044,dbd,176,129
51354180031,ffg,255,75
51354196949,acg,178,187
51354235097,gfd,141,153
51354256035,dac,275,277
51354282247,gfb,142,25
51354303536,fed,139,82
51354308449,bdf,175,141
51354310489,gdf,181,139
51354313846,afg,45,183
51354317711,cbf,250,117
51354338203,aac,66,328
51354348633,bde,72,23
51354359759,cfb,143,322
51354361784,aca,229,162
51354371372,gdb,299,144
51354378901,bbg,19,86
51354428957,adb,232,147
51354447126,eea,32,168
51354457358,dgd,184,243
51354460190,bag,263,212
51354462412,gge,67,365
51354463990,dab,86,305
51354469227,geg,199,43
51354477347,bad,259,347
51354485365,gaf,240,178
51354499224,ecf,240,69
51354499792,gcd,144,165
51354543664,gcc,10,191
51354545012,cfc,275,103
51354583187,ega,10,265
51354584073,fec,285,5
51354588351,egc,121,89
51354596483,gfg,161,351
51354596607,faa,172,86
51354597294,gbc,81,135
51354619044,gbe,61,136
51354623599,gab,119,110
51354633575,edd,192,66
51354635649,fda,33,118
51354645628,fcc,214,76
51354648690,abe,294,70
51354661342,fgd,277,221
51354686041,eaf,294,101
51354690900,fca,247,60
51354705061,cfb,99,257
51354711039,cgf,291,72
51354782692,aae,103,179
51354815880,dag,150,72
51354819521,bcb,78,154
51354834770,bfe,113,227
51354852300,fad,74,69
51354853540,fag,25,242
51354870654,acf,285,54
51354904949,gda,114,145
51354914722,bge,221,69
51354934540,ggd,1,106
51354934834,eda,176,121
51354978473,fga,115,47
51354983945,cbe,275,6
51354989926,gec,252,284
51355004599,bba,171,49
51355013984,cec,59,52
51355014890,dea,165,78
51355015734,gcf,205,124
51355077115,bdg,298,206
51355100658,fec,7,5
51355117742,ace,41,48
51355118668,cdf,62,278
51355136736,fef,80,75
51355138479,efe,295,37
51355146260,bda,37,136
51355148521,dbf,212,229
51355150490,ffa,153,50
51355152347,bab,193,132
51355158423,efa,150,172
51355184558,ffc,118,149
51355192817,bfc,243,8
51355200656,gee,260,98
51355206508,caf,45,158
51355207568,acb,1,174
51355225028,cad,113,123
51355241706,fab,237,115
51355294359,age,166,448
51355301291,ced,105,119
51355311960,cgb,296,90
51355314762,ddf,215,299
51355324908,cge,100,174
51355328887,ffg,19,66
51355331176,aef,97,144
51355335785,cec,167,52
51355356840,dgg,285,83
51355378799,gba,204,110
51355382966,ebd,152,64
51355393276,bdc,94,19
51355399757,bfa,160,43
51355409039,gbg,179,383
51355414208,fbe,56,149
51355428674,bcf,103,203
51355431245,gac,250,122
51355432288,gdf,84,151
51355447684,ced,80,141
51355452895,bbb,216,295
51355523850,add,31,249
51355523873,cge,196,140
51355533054,gge,268,430
51355559417,ffd,166,135
51355567782,eac,210,91
51355581398,bde,241,21
51355587475,bca,135,217
51355603222,dge,17,69
51355613488,dge,294,55
51355624439,aec,270,171
51355630686,bbc,111,28
51355632643,ced,248,141
51355634332,bdb,143,16
51355658231,ccc,209,107
51355683527,efg,23,151
51355711207,edf,29,5
51355731232,dbb,62,216
51355769643,ebc,118,89
51355794025,fdf,73,51
51355824642,fce,189,24
51355832605,ddg,270,109
51355880804,baa,77,60
51355881429,edb,264,135
51355907876,ebb,60,74
51355908855,fbb,110,75
51355914891,eca,287,206
51355916854,fde,47,93
51355926671,cfd,66,37
51355928806,gbe,223,157
51355947640,fbg,192,25
51355956106,ecc,299,18
51355961840,bfg,124,193
51355986196,gcg,160,114
51356001892,dfb,139,82
51356006582,baa,83,57
51356015205,bef,110,65
51356067214,gca,241,241
51356106601,egg,191,40
51356106808,cec,46,47
51356114184,bcd,90,173
51356118639,bce,239,250
51356125244,cdc,70,148
51356128154,gde,111,194
51356131977,gae,193,149
51356137821,dca,216,111
51356140857,aef,29,162
51356157465,aff,153,96
51356160805,cce,289,13
51356165677,agd,56,152
51356173248,dfg,158,169
51356190294,cbd,14,124
51356201262,fdf,131,49
51356231358,bbd,183,252
51356245836,aab,155,263
51356247863,ddb,192,48
51356250438,caa,250,138
51356267608,abg,216,28
51356315668,aga,218,185
51356319419,egf,60,167
51356325038,cef,172,122
51356325564,cgg,157,5
51356328361,bgd,219,85
51356349412,fgd,251,203
51356360862,bgf,254,180
51356367146,aed,65,400
51356375960,fbd,200,245
51356378652,fde,86,96
51356383431,abe,73,82
51356407909,bgf,198,181
51356420326,fee,188,60
51356452786,edg,179,32
51356456144,acc,168,160
51356474668,fgg,231,75
51356479689,gab,97,121
51356503640,cga,178,103
51356508293,gcg,9,127
51356527815,bbf,154,156
51356565626,gdg,222,16
51356587575,cgd,192,98
51356596559,beb,257,163
51356606627,dea,97,74
51356613162,ddc,64,5
51356615618,eeg,123,117
51356616810,eeb,44,91
51356636359,ece,24,11
51356655875,edc,235,133
51356661369,abd,185,54
51356662823,dec,283,36
51356675766,gcb,225,260
51356695252,caf,124,142
51356702632,eac,263,79
51356708402,bac,26,124
51356711519,gda,4,133
51356773239,fbg,20,28
51356775063,gge,290,498
51356784450,cde,150,143
51356809998,ccd,137,122
51356834012,fcb,250,154
51356843593,abb,235,129
51356845311,dab,199,301
51356886508,cff,97,444
51356889183,gge,21,483
51356911159,dbd,68,117
51356915019,abg,67,24
51356927330,aag,164,91
51356927678,abf,112,296
51356929039,agg,203,72
51356939582,gaa,150,202
51356950463,bda,196,110
51356960284,ceb,72,70
51356968034,gef,151,150
51356971889,eba,6,132
51356973598,bge,147,64
51357000280,aeb,281,153
51357001991,eef,175,144
51357016754,eff,81,54
51357025852,gff,126,291
51357034408,deg,50,198
51357040451,aag,293,102
51357045262,afc,180,96
51357047259,ada,55,268
51357054736,cfe,99,51
51357057431,fcc,6,63
51357066776,dcd,242,184
51357113290,cac,28,16
51357167669,gcd,197,151
51357176790,bae,292,136
51357187182,dba,188,214
51357218873,dde,288,171
51357254269,dfg,47,175
51357273315,bfb,104,218
51357274397,gag,70,5
51357287532,eef,268,167
51357295535,bgc,82,185
51357296115,bbf,154,143
51357307573,aee,205,212
51357313701,bda,119,110
51357314255,gfb,135,22
51357337685,cbg,187,355
51357359523,adc,26,327
51357386557,dbc,125,58
51357389606,ecg,47,51
51357409721,dff,95,228
51357420721,bfe,185,220
51357426115,cfc,127,100
51357428571,geb,237,204
51357449430,ggc,146,135
51357493542,aca,73,183
51357500512,bgg,21,279
51357501575,dee,156,101
51357563493,ddb,56,54
51357576837,ffb,171,250
51357586352,gfa,73,162
51357588099,gea,161,220
51357590720,ace,87,41
51357592870,gfe,214,260
51357608075,bbg,149,86
51357621560,abf,56,340
51357634818,bea,68,272
51357750232,fgg,96,84
51357755883,cbf,200,101
51357770086,cbc,186,244
51357792747,dfc,225,324
51357794151,gfc,274,97
51357820004,aaa,13,294
51357839445,ega,217,225
51357849782,fdf,83,49
51357866696,adf,256,7
51357889233,fdf,1,44
51357893249,ccc,124,107
51357907408,egb,265,109
51357912148,cce,280,12
51357958753,ggg,203,231
51357961729,cge,2,128
51357977481,fdd,209,160
51357991766,gcb,280,262
51357992915,deg,60,168
51357992970,dec,41,37
51358018782,bfd,188,7
51358033440,gcf,73,128
51358039867,cad,279,126
51358044199,ggb,156,28
51358052425,efb,95,78
51358054202,fca,35,54
51358061081,egc,261,77
51358065807,dfd,113,105
51358140696,eea,239,168
51358146435,bbb,181,303
51358165417,dce,131,110
51358168176,deb,2,329
51358183429,ceg,53,115
51358185927,dgb,138,185
51358187954,bcb,100,130
51358209990,dcg,2,5
51358233662,gbb,195,156
51358251654,bda,16,119
51358277528,ddc,256,5
51358285303,ede,250,85
51358318007,egd,82,34
51358322028,fac,49,173
51358327733,eee,202,5
51358329960,fae,130,402
51358342698,dga,20,5
51358343682,gbf,246,191
51358351738,ded,268,17
51358383771,gbb,89,145
51358398132,eeg,203,97
51358410260,bee,35,153
51358436689,afc,67,112
51358477472,ebg,192,205
51358528203,eec,164,6
51358538137,faf,86,110
51358541006,ffb,253,252
51358547644,dbc,162,51
51358580663,aeg,21,112
51358581825,efb,217,90
51358589894,bga,284,73
51358615918,fcd,127,311
51358641632,cca,190,89
51358654389,bgf,59,146
51358676777,bdd,170,133
51358677523,aea,102,160
51358690856,cdd,46,35
51358699209,agf,144,40
51358720651,bac,259,111
51358734420,aad,51,337
51358752330,bed,57,62
51358766815,dee,56,88
51358777217,cdb,56,9
51358817268,ffe,1,40
51358844975,dag,117,61
51358923984,cab,117,102
51358992790,aga,236,179
51359003486,dfe,90,24
51359012602,bgb,193,38
51359031838,ege,247,211
51359032312,abb,271,110
51359034885,gdg,109,17
51359049740,bbc,57,26
51359147535,ecd,269,40
51359148363,dcb,15,140
51359161344,afa,162,533
51359213899,bdc,159,15
51359235599,fff,170,26
51359247912,fea,238,119
51359285674,gga,45,112
51359313265,aaf,212,58
51359319748,baf,193,294
51359343203,fgb,123,104
51359348487,eeb,151,80
51359349701,cfg,157,237
51359366363,ddc,46,5
51359369051,eff,140,54
51359372326,bde,73,21
51359378054,eeb,230,68
51359399162,ece,197,11
51359400958,fgf,244,8
51359416318,fba,200,129
51359417949,gge,161,526
51359463635,edb,193,120
51359479844,aac,26,380
51359494006,cec,20,52
51359494606,gac,178,143
51359496695,bff,258,188
51359522286,gbc,227,144
51359556074,ada,28,235
51359564232,fdb,98,229
51359565351,feg,148,156
51359567148,fcd,153,251
51359597171,efg,98,147
51359603388,cea,125,87
51359606459,cda,51,98
51359608373,gac,203,135
51359654031,fef,172,69
51359674784,ggc,6,160
51359682744,gfe,274,275
51359683487,cbg,125,312
51359706011,fga,189,39
51359707211,aeg,77,128
51359711005,fge,146,27
51359725588,cgf,198,76
51359726982,agc,281,171
51359755134,bcg,74,5
51359775155,gfb,159,25
51359802817,aab,27,297
51359819670,ffc,166,157
51359824423,add,7,241
51359832972,ebe,256,7
51359837875,cfb,229,300
51359849663,ddg,133,101
51359866961,feg,126,140
51359890010,ddc,260,5
51359904937,bbg,244,99
51359924750,def,80,104
51359957865,adc,179,313
51360026646,cag,68,20
51360050579,bec,43,158
51360054078,gag,163,5
51360054801,gec,54,312
51360085642,bff,243,206
51360106698,bff,148,232
51360118398,dec,29,43
51360123506,gdf,153,138
51360194772,fbc,69,191
51360206113,dbe,282,125
51360225268,ead,63,466
51360250038,aad,59,279
51360254202,aad,21,304
51360255959,ecb,275,151
51360276546,dcc,90,53
51360287531,agb,19,177
51360299764,dee,110,82
51360357709,acg,181,183
51360385711,ffe,163,40
51360395393,bdg,51,212
51360407013,gce,81,74
51360426938,cca,253,79
51360433543,bbb,46,272
51360445337,dda,165,136
51360456192,gad,222,197
51360495393,daa,190,15
51360508880,ddd,176,53
51360516294,dgf,98,119
51360526882,dbf,148,219
51360533813,daf,137,128
51360545464,feb,23,194
51360564335,cff,126,359
51360569554,dad,80,201
51360581731,gba,178,128
51360582082,faa,44,87
51360594031,eaa,13,152
51360595160,gbd,266,38
51360598491,ded,178,13
51360598507,abg,254,19
51360626482,gaf,199,195
51360654405,bdf,257,139
51360666251,bed,284,67
51360670453,cac,109,16
51360688294,eed,43,340
51360711575,feg,152,120
51360754691,bef,9,53
51360758604,bcc,182,67
51360779280,afb,212,246
51360782829,dcg,264,5
51360798801,abg,73,20
51360798849,ggf,240,84
51360800720,fbf,228,210
51360804192,cfc,96,80
51360810777,cee,173,177
51360820737,fcf,299,161
51360827592,edd,205,52
51360836141,dfb,177,77
51360857189,ded,238,13
51360911322,gbg,294,451
51360915112,geg,269,40
51360917539,cee,6,153
51360925428,ddd,19,57
51360937659,afg,229,159
51360947291,eag,155,41
51360993061,dcf,68,24
51361011005,fba,233,153
51361013537,fda,184,121
51361032325,ebb,123,63
51361041091,eab,212,117
51361044398,caf,93,150
51361068256,egc,65,71
51361095776,ebc,84,93
51361112987,dgg,298,78
51361128275,fab,169,106
51361146942,gdf,56,140
51361148026,dea,107,74
51361155334,bbe,194,27
51361161125,ebe,107,6
51361172824,bcf,58,186
51361214204,ecc,207,20
51361230092,afa,243,517
51361231497,add,233,202
51361232258,egf,201,190
51361261749,aea,273,148
51361271788,gaa,210,195
51361285196,efd,231,361
51361285341,fcg,121,184
51361291604,dfa,230,153
51361292046,ddg,45,83
51361309413,ecd,94,39
51361341373,ffd,61,141
51361346855,gbg,294,365
51361357495,fcf,93,175
51361373331,gae,227,159
51361381030,aba,204,166
51361392291,fge,15,23
51361396779,cgc,208,155
51361400831,bcc,175,58
51361479680,add,95,212
51361493364,faf,1,121
51361508000,cdb,208,7
51361515296,cgg,114,5
51361515417,dae,222,48
51361555413,gbf,13,202
51361568411,aae,163,177
51361576576,adf,93,7
51361580264,gef,271,178
51361589203,adg,164,469
51361591442,ccg,295,350
51361591860,fge,142,23
51361592779,dbb,293,203
51361615218,bcd,93,193
51361625064,efg,209,122
51361633448,gaa,35,163
51361634631,gfa,223,155
51361652812,gdd,164,107
51361661218,cce,299,12
51361670402,baa,61,51
51361690103,ged,143,473
51361696936,gaf,107,161
51361698475,aac,299,406
51361701840,cfa,140,88
51361710237,cdg,15,80
51361722956,dgc,214,181
51361732745,bdf,246,113
51361797379,bfe,164,182
51361800195,efa,148,189
51361800831,fcb,64,141
51361808967,afd,49,208
51361822268,ffe,205,43
51361830984,cac,143,16
51361835487,cfd,32,33
51361877436,abc,108,83
51361887498,cfg,134,282
51361897387,gcb,294,290
51361897847,eae,235,155
51361898871,fae,174,353
51361904526,fgc,235,283
51361924576,bfb,155,246
51361937522,bce,128,210
51361942264,bed,44,54
51361946986,cbb,101,111
51361968902,cfd,76,29
51361975304,aea,117,161
51361996462,gcf,239,131
51362009153,ece,67,8
51362016238,edf,39,5
51362048284,dcd,130,180
51362055967,age,52,376
51362104823,cga,209,108
51362122030,beg,181,159
51362135386,caa,234,129
51362141750,fdc,58,30
51362143260,aea,155,151
51362190135,efd,234,389
51362194160,gfc,291,86
51362199193,cdb,130,6
51362209006,ecf,88,63
51362209472,fed,86,72
51362210912,gea,57,257
51362211008,cdf,98,266
51362271000,dgd,143,255
51362273595,cdg,191,64
51362275981,bge,206,62
51362283949,dfb,88,84
51362302343,gdb,153,139
51362316850,bcc,10,57
51362356482,cba,148,200
51362376070,ddb,26,43
51362376517,cbc,11,261
51362442839,gde,202,230
51362446658,aga,170,207
51362475499,eca,165,212
51362478420,fee,194,58
51362495350,gfd,232,126
51362499220,fbb,241,78
51362509350,eba,108,153
51362536008,cge,210,103
51362545699,fcg,281,182
51362557738,bge,185,73
51362569429,dfc,137,382
51362588546,dbg,144,235
51362596079,gcg,149,104
51362598701,ccc,152,124
51362612873,eaf,169,117
51362626731,ace,199,32
51362632799,aec,170,167
51362657842,efc,26,140
51362659433,ccf,115,139
51362674916,bgc,191,153
51362721589,ade,66,14
51362761386,gag,27,5
51362769472,bab,136,113
51362781504,agc,100,191
51362789213,aae,43,203
51362810609,ccg,220,315
51362842012,acd,180,183
51362883705,gfc,73,72
51362883889,bag,83,169
51362951985,afe,144,141
51362990466,fbe,232,120
51363000702,cae,193,322
51363044690,gfg,286,308
51363051129,bfd,47,7
51363074868,efa,245,179
51363077494,dca,70,115
51363113507,aff,13,76
51363116754,afa,115,589
51363158934,cba,24,210
51363195362,deg,83,184
51363207325,ccb,264,24
51363219294,adb,204,171
51363224749,feg,99,130
51363235345,egb,21,94
51363243822,fae,95,345
51363256521,fcc,278,73
51363259042,efe,13,36
51363265355,efb,246,99
51363267772,ebf,249,81
51363270338,gab,167,114
51363274372,dac,97,285
51363300338,gdc,129,180
51363303084,ead,232,438
51363315246,gaa,221,153
51363316829,bdb,219,13
51363319530,cdc,71,134
51363334098,gfe,262,283
51363334188,bdc,297,12
51363335707,fcf,251,185
51363357557,cef,24,117
51363370646,fca,79,52
51363371968,cbd,4,130
51363381156,baf,138,270
51363400812,bfa,284,47
51363409698,abf,133,326
51363414266,ceg,271,131
51363458542,egf,146,205
